READ TERR 1 2
! WTSLEW
9401.589	15.230	-19.873	1.169036902e-10	2.571738312e-11	-2.571738312e-11
9429.103	12.790	-12.284	1.596919676e-10	3.570821012e-11	-3.570821012e-11
9458.813	15.675	-16.92	1.24496493e-10	2.799593456e-11	-2.799593456e-11
9489.779	12.289	-15.291	1.473019878e-10	3.30774477e-11	-3.30774477e-11
9517.566	9.576	-15.498	1.76306339e-10	3.77820795e-11	-3.77820795e-11
9535.664	14.043	-8.523	1.75807665e-10	3.942280892e-11	-3.942280892e-11
9559.358	12.915	-9.651	1.753543022e-10	3.937674114e-11	-3.937674114e-11
9583.680	11.159	-11.407	1.731441272e-10	3.871620082e-11	-3.871620082e-11
9615.725	19.231	-20.886	1.19390205e-10	2.448534066e-11	-2.448534066e-11
9657.098	17.975	-22.142	1.030808482e-10	2.270721046e-11	-2.270721046e-11
9689.112	11.035	-14.038	1.611832662e-10	3.619456148e-11	-3.619456148e-11
9715.938	21.818	-15.791	1.067852896e-10	2.404720142e-11	-2.404720142e-11
9758.185	19.688	-20.429	1.009045312e-10	2.275516342e-11	-2.275516342e-11
9792.537	22.946	-14.664	1.094921322e-10	2.465676246e-11	-2.465676246e-11
9838.582	12.004	-23.098	1.25733355e-10	2.751105456e-11	-2.751105456e-11
9868.929	16.759	-18.343	1.268976522e-10	2.74054176e-11	-2.74054176e-11
9898.998	11.764	-13.31	1.66162524e-10	3.65043789e-11	-3.65043789e-11
9931.498	14.366	-20.737	1.270721672e-10	2.733679872e-11	-2.733679872e-11
9962.611	15.848	-16.747	1.338904996e-10	2.899078292e-11	-2.899078292e-11
9992.246	11.286	-13.787	1.598884694e-10	3.590380904e-11	-3.590380904e-11
10022.584	13.544	-19.051	1.247121392e-10	2.796523664e-11	-2.796523664e-11
10066.862	21.920	-30.734	7.92625394e-11	1.765147538e-11	-1.765147538e-11
10104.072	17.305	-15.291	1.22010229e-10	2.775111614e-11	-2.775111614e-11
10145.428	21.081	-24.051	9.48888006e-11	2.118934796e-11	-2.118934796e-11
10184.930	19.188	-18.422	9.9697389e-11	2.383550532e-11	-2.383550532e-11
10226.450	17.786	-22.331	1.031789528e-10	2.379290276e-11	-2.379290276e-11
10261.657	17.681	-17.422	1.08441113e-10	2.58870326e-11	-2.58870326e-11
10301.148	15.800	-21.81	1.026950342e-10	2.426045666e-11	-2.426045666e-11
10329.660	17.376	-12.712	1.346467452e-10	3.122317044e-11	-3.122317044e-11
10371.564	23.111	-24.528	8.29645982e-11	1.943212194e-11	-1.943212194e-11
10432.017	27.395	-37.342	1.08221663e-10	2.463963282e-11	-2.463963282e-11
10477.208	19.814	-17.795	1.02664771e-10	2.40390337e-11	-2.40390337e-11
10544.271	22.247	-47.248	1.076334116e-10	2.280605074e-11	-2.280605074e-11
10612.845	15.777	-46.328	1.13762253e-10	2.587512378e-11	-2.587512378e-11
10680.970	39.634	-52.348	1.029916052e-10	2.404473522e-11	-2.404473522e-11
10788.730	73.009	-68.126	6.82841874e-11	1.617957616e-11	-1.617957616e-11
10948.466	88.508	-86.727	7.67666196e-11	1.64427197e-11	-1.64427197e-11
15021.699	25.459	-32.21	6.39992694e-11	1.439525538e-11	-1.439525538e-11
15093.516	33.876	-46.358	7.48933944e-11	1.6053081e-11	-1.6053081e-11
15156.969	20.570	-29.576	7.35891508e-11	1.65767932e-11	-1.65767932e-11
15212.976	19.724	-35.437	7.33175344e-11	1.584290642e-11	-1.584290642e-11
15255.440	22.392	-22.74	8.52133128e-11	1.875247484e-11	-1.875247484e-11
15300.764	27.214	-22.933	7.38560856e-11	1.66369225e-11	-1.66369225e-11
15349.789	20.814	-21.811	8.61841596e-11	1.938526832e-11	-1.938526832e-11
15398.062	20.180	-27.459	8.539322e-11	1.827912746e-11	-1.827912746e-11
15441.929	26.459	-23.688	7.32891522e-11	1.648482066e-11	-1.648482066e-11
15497.330	31.234	-28.942	6.46746738e-11	1.42729026e-11	-1.42729026e-11
15553.378	30.347	-24.814	6.680685e-11	1.504899902e-11	-1.504899902e-11
15600.271	13.542	-16.546	1.22713723e-10	2.752048046e-11	-2.752048046e-11
15654.424	27.087	-40.611	5.35964616e-11	1.214508196e-11	-1.214508196e-11
15704.529	19.607	-23.018	9.53948732e-11	2.044748574e-11	-2.044748574e-11
15750.576	21.198	-26.441	8.0915604e-11	1.780670386e-11	-1.780670386e-11
15785.084	19.286	-13.309	1.199366564e-10	2.620899292e-11	-2.620899292e-11
15833.199	23.824	-28.829	6.92339252e-11	1.561883334e-11	-1.561883334e-11
15890.357	34.364	-33.334	5.46478988e-11	1.227373818e-11	-1.227373818e-11
15952.171	22.697	-27.449	7.31657168e-11	1.650582934e-11	-1.650582934e-11
15999.757	22.750	-24.889	8.0991053e-11	1.777315936e-11	-1.777315936e-11
